title;char;price
Смартфон TCL 10SE 4/128GB, серебристый;Диагональ экрана: 6.52Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 45Процессор: Helio P22 (8 ядер), 1.8 ГГц;11980
Смартфон BQ 6042L Magic E 2/32GB, красный;Диагональ экрана: 6.09Оперативная память: 2 ГБВстроенная память: 32 ГБРазрешение основной камеры: 13Разрешение экрана: 1280x640;6390
Смартфон Lenovo 15.6-inch eco pro black 4x40z32891, черный;Гарантия: 1 годПартномер: P0S50026RUЦвет товара: черныйБренд: LenovoСтрана-изготовитель: Китай;13487
Смартфон Xiaomi Note 10S GLOBAL VERSION (M2101K7BNY) 6/64GB, серый;Диагональ экрана: 6.43Оперативная память: 6 ГБВстроенная память: 64 ГБРазрешение основной камеры: 64Процессор: Helio G95 (8 ядер), 2.05 ГГц;18886
Смартфон Alcatel 5029Y 4/64GB, серый;Диагональ экрана: 6.22Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 48Процессор: MT6762R (8 ядер), 2.0 ГГц;11870
Смартфон Samsung Galaxy A02s 3/32GB, белый;Диагональ экрана: 6.5Оперативная память: 3 ГБВстроенная память: 32 ГБРазрешение основной камеры: 13Процессор: Snapdragon 450 (8 ядер), 1.8 ГГц;10990
Смартфон Samsung Galaxy A22 128GB черный (SM-A225FZKGSER) 4/128GB, черный;Диагональ экрана: 6.4Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 48Процессор: Helio G80 (8 ядер), 2.0 ГГц;21770
Смартфон Oukitel WP12 4/32GB, черный;Диагональ экрана: 5.5Оперативная память: 4 ГБВстроенная память: 32 ГБРазрешение основной камеры: 13Процессор: Helio A22 (4 ядра), 2.0 ГГц;10490
Смартфон Samsung Galaxy M11 32GB SM-M115F Фиолетовый 3/32GB, фиолетовый;Диагональ экрана: 6.4Оперативная память: 3 ГБВстроенная память: 32 ГБРазрешение основной камеры: 13Беспроводные интерфейсы: Bluetooth, NFC, Wi-Fi;11290
Смартфон Samsung Galaxy A52 4/128GB, черный;Диагональ экрана: 6.5Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 64Процессор: Snapdragon 720G (8 ядер), 2.3 ГГц;47306
Смартфон ZTE Blade L8 1/32GB, черный;Диагональ экрана: 5Оперативная память: 1 ГБВстроенная память: 32 ГБРазрешение основной камеры: 8Процессор: SC7731E (4 ядра), 1.3 ГГц;3990
Смартфон Samsung Galaxy А22 4/, черный;Диагональ экрана: 6.4Оперативная память: 4 ГБВстроенная память: 64 ГБПроцессор: Helio G80 (8 ядер), 2.0 ГГцРазрешение экрана: 1600x720;17990
Смартфон Samsung Galaxy Note20 Ultra 8/256GB, белый;Диагональ экрана: 6.9Оперативная память: 8 ГБВстроенная память: 256 ГБРазрешение основной камеры: 108Процессор: Exynos 990 (8 ядер), 2.7 ГГц;88991
Смартфон OPPO Смартфон OPPO A72 4/128GB, белый;Диагональ экрана: 6.5Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 48Процессор: Snapdragon 665 (8 ядер), 2.0 ГГц;19490
Смартфон Samsung Galaxy_A32 4/64GB, фиолетовый;Диагональ экрана: 6.4Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 64Процессор: Helio G80 (8 ядер), 2.0 ГГц;19990
Смартфон Xiaomi Redmi 9 NFC 4/64GB, фиолетовый;Диагональ экрана: 6.53Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 13Процессор: Helio G80 (8 ядер), 2.0 ГГц;11390
Смартфон Galaxy M11 32GВ, Бирюзовый 3/32GB, бирюзовый;Диагональ экрана: 6.4Оперативная память: 3 ГБВстроенная память: 32 ГБРазрешение основной камеры: 13Процессор: Snapdragon 450 (8 ядер), 1.8 ГГц;11340
Смартфон Xiaomi Redmi note 10 pro 8/128GB, голубой;Диагональ экрана: 6.67Оперативная память: 8 ГБВстроенная память: 128 ГБРазрешение основной камеры: 108Процессор: Snapdragon 732G (8 ядер), 2.3 ГГц;28990
Смартфон Samsung Galaxy S20 FE 6/128GB, красный;Диагональ экрана: 6.5Оперативная память: 6 ГБВстроенная память: 128 ГБРазрешение основной камеры: 12Процессор: Exynos 990 (8 ядер), 2.7 ГГц;45990
Смартфон TCL 20SE 4/64GB, черный;Диагональ экрана: 6.82Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 16Процессор: Snapdragon 460 (8 ядер), 1.8 ГГц;11790
Смартфон Nokia G20 4/128GB, синий;Диагональ экрана: 6.5Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 48Процессор: Snapdragon 410 (4 ядра), 1.4 ГГц;13990
Смартфон Xiaomi Redmi 9C 3/64GB, синий;Диагональ экрана: 6.53Оперативная память: 3 ГБВстроенная память: 64 ГБРазрешение основной камеры: 13Процессор: Helio G35 (8 ядер), 2.3 ГГц;10490
Смартфон Xiaomi Redmi 8 4/64GB, красный;Диагональ экрана: 6.2Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 12Процессор: Snapdragon 439 (8 ядер), 1.95 ГГц;12190
Смартфон Xiaomi POCO X3 PRO GLOBAL VERSION (M2102J20SG) 6/128GB, черный;Диагональ экрана: 6.67Оперативная память: 6 ГБВстроенная память: 128 ГБРазрешение основной камеры: 48Процессор: Snapdragon 860 (8 ядер), 2.96 ГГц;20798
Смартфон Xiaomi 9T 4/64GB, оранжевый;Диагональ экрана: 6.53Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 48Процессор: Snapdragon 662 (8 ядер), 2.0 ГГц;14990
Смартфон Unihertz  Atom L 6/128GB, черный;Диагональ экрана: 4Оперативная память: 6 ГБВстроенная память: 128 ГБРазрешение основной камеры: 48Процессор: Helio P60 (8 ядер), 2.0 ГГц;28490
